TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-12-05-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_14_00\capaec664.pcm,-6,10490,12036,87.1552010635,[(403119 43 -40) (435429 587 -7) (502864 47 -42) (548189 0 -49) (582037 543 -22) (628911 190 -35) (665455 539 -26) (783610 232 -6) (905592 407 -9) (1040347 243 -25) (1144402 148 -21) (1209254 87 -41) (1223988 489 -20) (1330420 127 -34) (1421115 1965 -9) (1555724 1868 -6) (1655920 41 -37) (1703160 1372 -6) (1781247 102 -20) (1813279 1460 -8)],6556,8576,76.4458955224,行从洗我进了我的当成一种只是我桔贝,17,52
2018-05-12-05-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_15_00\capaec665.pcm,-6,9804,12036,81.4556331007,[(404534 32 -41) (436592 631 -7) (504170 17 -44) (584222 598 -15) (629944 25 -36) (666305 19 -43) (677919 315 -15) (749952 4 -47) (767695 36 -44) (785103 257 -7) (906799 420 -7) (1043589 209 -30) (1063478 16 -45) (1145737 171 -20) (1209788 102 -41) (1226191 460 -24) (1331735 72 -39) (1422830 1926 -9) (1558280 520 -9) (1593364 1127 -6) (1704456 1362 -6) (1783972 57 -29) (1814606 1428 -8)],6465,8576,75.3847947761,行我徐杨不进了我的当成一种日自我桔贝,18,52
2018-05-12-05-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_16_00\capaec666.pcm,-6,10466,12036,86.9557992689,[(403347 53 -39) (436136 638 -7) (503687 40 -45) (548678 7 -49) (582608 619 -22) (629707 10 -45) (666009 554 -21) (768515 1 -47) (783549 239 -6) (905708 438 -9) (1046427 157 -32) (1144189 147 -23) (1209981 90 -43) (1224634 478 -24) (1330769 181 -34) (1421458 1968 -9) (1558283 668 -10) (1600952 932 -6) (1655503 63 -29) (1704271 1725 -6) (1813572 1458 -8)],6531,8576,76.1543843284,行有熊让我进了我的啊能成一种我只是我纸杯,20,52
2018-05-12-05-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_17_00\capaec667.pcm,-6,9491,12036,78.8551013626,[(403881 45 -39) (436571 590 -7) (504579 1 -48) (548285 16 -48) (583875 614 -21) (638017 22 -37) (666652 2 -48) (677559 314 -20) (784148 220 -6) (905663 425 -9) (1041817 194 -30) (1144964 146 -22) (1211582 15 -48) (1224994 480 -23) (1331474 88 -36) (1422097 1961 -9) (1559021 493 -13) (1601658 927 -6) (1704389 1366 -6) (1782263 108 -28) (1814284 1458 -8) (1910797 6 -46)],6518,8576,76.0027985075,行我有杨你我进了我的当成一种只是我桔贝,19,52
2018-05-12-05-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_18_00\capaec668.pcm,-6,10412,12036,86.507145231,[(404015 28 -42) (436291 631 -7) (571341 20 -47) (583551 617 -17) (637286 18 -43) (664391 49 -39) (682981 210 -10) (785048 218 -10) (906501 458 -7) (1047248 151 -30) (1145496 162 -26) (1209989 86 -41) (1225820 466 -24) (1330378 151 -35) (1422752 1921 -9) (1558002 2078 -6) (1704548 1726 -6) (1815193 1422 -8)],6643,8576,77.4603544776,行你杨不禁的我当成一种日自我桔贝,16,52
2018-05-12-05-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_19_00\capaec669.pcm,-6,10429,12036,86.6483881688,[(402915 46 -39) (436033 606 -7) (503262 30 -46) (547838 7 -47) (583744 580 -14) (663682 604 -9) (784921 210 -17) (906394 448 -6) (1047116 209 -31) (1145218 174 -21) (1209096 74 -43) (1225765 436 -22) (1330837 80 -37) (1422583 1926 -9) (1558473 2074 -6) (1704039 1466 -6) (1784129 34 -42) (1814621 1425 -8)],6523,8576,76.0611007463,行你杨如今的我哈哈王长勇是自我那局被,18,52
2018-05-12-05-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_20_00\capaec670.pcm,-6,9536,12036,79.2289797275,[(403392 42 -40) (435398 618 -7) (503120 73 -40) (582401 613 -24) (629091 12 -48) (665020 46 -40) (682134 212 -16) (749337 4 -48) (767559 10 -49) (783556 248 -6) (905084 427 -9) (1045367 108 -31) (1142678 176 -26) (1209862 51 -45) (1224359 477 -21) (1330820 68 -37) (1421199 1953 -10) (1557537 508 -13) (1601175 920 -6) (1655899 13 -48) (1703913 1403 -6) (1781661 100 -23) (1813121 1454 -8)],6366,8576,74.2304104478,行我行杨洗我进了我的当成一种我是自我桔贝,20,52
2018-05-12-05-21-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_21_00\capaec671.pcm,-6,10452,12036,86.8394815553,[(404001 37 -39) (436590 641 -7) (572469 25 -46) (583505 557 -17) (629617 15 -46) (666267 13 -46) (677174 360 -12) (767433 33 -45) (785493 241 -12) (906950 406 -7) (1047247 179 -28) (1146074 169 -25) (1209830 81 -42) (1226425 443 -24) (1332167 64 -38) (1422802 1935 -9) (1558062 2086 -6) (1704561 1713 -6) (1814723 1439 -9) (1897095 15 -46)],6543,8576,76.2943097015,行你你有不禁的我哈哈王长勇我自我桔贝,18,52
2018-05-12-05-22-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_22_00\capaec672.pcm,-5,9831,12036,81.6799601196,[(404844 25 -42) (436494 636 -7) (504632 33 -43) (573587 775 -26) (638140 5 -46) (676191 349 -20) (768385 15 -45) (783964 251 -5) (906125 417 -9) (1046325 103 -30) (1145386 127 -26) (1210334 54 -46) (1224883 475 -13) (1331657 95 -36) (1422090 1947 -9) (1558919 507 -10) (1602253 924 -6) (1704507 1376 -6) (1781192 129 -25) (1814398 1588 -8)],6231,8576,72.65625,行我行从洗我进了我的行成一种我只是我桔贝,20,52
2018-05-12-05-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_23_00\capaec673.pcm,-6,10384,12036,86.2745098039,[(403020 44 -41) (435376 634 -8) (547855 1 -48) (582588 531 -26) (628879 194 -35) (666208 9 -48) (676475 314 -18) (767359 21 -47) (783837 225 -6) (905699 445 -8) (1045638 186 -30) (1143791 153 -16) (1211439 1 -48) (1224767 466 -23) (1331142 122 -36) (1421344 1955 -9) (1557692 1842 -6) (1656104 37 -30) (1702999 1735 -6) (1814014 1469 -8)],6503,8576,75.827891791,行你有如今的我的当成一种日自我桔贝,17,52
2018-05-12-05-24-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_24_00\capaec674.pcm,-6,9842,12036,81.7713526088,[(403523 32 -41) (435869 619 -7) (503458 62 -44) (547926 11 -46) (583391 627 -21) (682011 197 -24) (784394 242 -6) (905860 428 -8) (1045932 176 -32) (1144513 167 -16) (1210195 14 -47) (1224839 465 -23) (1331048 81 -38) (1421655 1942 -9) (1558270 502 -10) (1591982 1379 -6) (1703667 1364 -6) (1782251 89 -25) (1813401 1445 -8)],6384,8576,74.4402985075,行徐杨不进了我的啊王成勇只是我桔贝,17,52
2018-05-12-05-25-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_25_00\capaec675.pcm,-6,10787,12036,89.6227982719,[(404574 29 -41) (436192 645 -7) (504470 32 -45) (548952 5 -47) (572518 839 -18) (630152 8 -45) (666109 557 -27) (750008 18 -47) (767644 25 -44) (784166 247 -6) (905898 480 -8) (1042365 228 -32) (1144777 125 -22) (1210134 78 -41) (1225134 479 -23) (1324235 273 -37) (1421757 1953 -9) (1558661 1853 -6) (1657810 13 -44) (1704170 1369 -7) (1784400 52 -28) (1813564 1479 -8)],6557,8576,76.4575559701,行行杨你我进了我的当成一种自我桔贝,17,52
2018-05-12-05-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_26_00\capaec676.pcm,-6,10619,12036,88.2269857095,[(403745 37 -40) (436001 606 -7) (503992 2 -47) (548144 10 -47) (572206 865 -22) (664415 581 -17) (749330 12 -46) (768039 11 -46) (784186 222 -7) (905840 427 -7) (1046296 356 -33) (1144907 352 -23) (1209561 73 -39) (1225163 471 -23) (1330349 151 -34) (1421983 1925 -9) (1558338 664 -8) (1602113 917 -6) (1656785 35 -41) (1704378 1357 -6) (1782057 101 -26) (1814555 1440 -8) (1910509 4 -47)],6430,8576,74.9766791045,行杨好看不进了我的啊王成勇自我拿纸杯,18,52
2018-05-12-05-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_27_00\capaec677.pcm,-5,10111,12036,84.0063143902,[(404276 31 -40) (436223 620 -7) (583945 523 -23) (637436 47 -35) (666315 13 -44) (677354 307 -16) (749748 2 -48) (766948 36 -43) (784196 235 -5) (906362 578 -9) (1041622 271 -30) (1065806 0 -49) (1144738 167 -24) (1209874 74 -39) (1225090 470 -23) (1331862 115 -37) (1421802 1956 -9) (1557261 536 -9) (1601966 933 -6) (1656677 30 -36) (1704251 1713 -6) (1814021 1449 -8) (1910484 5 -45)],6298,8576,73.4375,行你你杨我进了我的能成一种自我桔贝,17,52
2018-05-12-05-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_28_00\capaec678.pcm,-6,10649,12036,88.4762379528,[(404056 42 -39) (436325 623 -7) (583214 623 -22) (629893 184 -45) (664547 577 -20) (784484 261 -7) (906507 424 -8) (1042824 210 -32) (1143219 207 -22) (1210724 28 -46) (1225491 457 -24) (1331237 76 -39) (1422229 1932 -9) (1558732 655 -10) (1602224 1191 -6) (1704535 1715 -6) (1814482 1444 -8)],6500,8576,75.7929104478,行徐长不进了我的当成一种自我桔贝,16,52
2018-05-12-05-29-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_29_00\capaec679.pcm,-6,9968,12036,82.8182120306,[(403129 44 -39) (435951 653 -7) (502920 73 -41) (548085 3 -49) (583294 579 -23) (637193 9 -45) (664667 46 -39) (677454 310 -10) (767260 21 -46) (784420 226 -8) (906383 419 -7) (1046271 358 -31) (1145281 345 -23) (1209569 47 -45) (1225173 465 -23) (1330910 114 -35) (1421597 1934 -9) (1557403 519 -12) (1601625 934 -6) (1656789 28 -37) (1703592 1354 -6) (1783662 60 -27) (1814652 1427 -8)],6582,8576,76.7490671642,行你你有如今的我当成一种日自我桔贝,17,52
2018-05-12-05-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_30_00\capaec680.pcm,-6,10142,12036,84.2638750415,[(404019 37 -41) (435926 574 -7) (503538 48 -42) (584031 598 -23) (629520 21 -38) (664995 17 -49) (677908 295 -17) (784531 247 -7) (906114 499 -7) (1042695 432 -27) (1144775 175 -25) (1209833 95 -42) (1224994 476 -23) (1330718 149 -35) (1421734 1945 -9) (1557361 522 -14) (1592361 1115 -6) (1704301 1357 -6) (1782062 103 -23) (1814675 1437 -8)],6435,8576,75.0349813433,行有你杨我进了我的啊望城一中日自我桔贝,19,52
2018-05-12-05-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_31_00\capaec681.pcm,-6,10404,12036,86.4406779661,[(403430 48 -40) (436552 630 -7) (503224 39 -43) (548044 12 -47) (583561 516 -21) (629373 20 -34) (663970 58 -40) (676530 334 -11) (784880 231 -8) (906012 433 -7) (1042986 430 -31) (1142362 235 -20) (1210376 96 -40) (1225294 469 -23) (1330356 151 -33) (1421880 1940 -9) (1558445 502 -9) (1601955 941 -6) (1657336 10 -41) (1703463 1737 -6) (1814205 1572 -8)],6697,8576,78.0900186567,行你杨很近的我望城一中日自我桔贝,16,52
2018-05-12-05-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_32_00\capaec682.pcm,-6,10178,12036,84.5629777335,[(404466 32 -40) (436678 584 -7) (504165 32 -44) (584918 585 -16) (629664 31 -33) (664273 586 -21) (785034 221 -7) (906453 442 -8) (1046646 99 -32) (1144797 148 -15) (1210983 76 -43) (1225769 467 -22) (1330836 152 -34) (1422681 1935 -9) (1557735 532 -10) (1593037 1375 -6) (1704764 1359 -6) (1782940 90 -29) (1815157 1432 -8)],6562,8576,76.515858209,行你杨我进了我的王成勇自我桔贝,15,52
2018-05-12-05-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_33_00\capaec683.pcm,-6,9933,12036,82.5274177468,[(404581 32 -40) (436588 633 -7) (503814 40 -43) (583758 622 -23) (666543 14 -44) (682931 197 -22) (784763 248 -6) (906542 429 -8) (1047463 115 -34) (1145653 148 -28) (1211008 28 -45) (1225596 465 -23) (1331863 61 -40) (1422366 1948 -9) (1558994 2086 -6) (1704733 1359 -6) (1784036 69 -29) (1815232 1439 -8)],6405,8576,74.6851679104,行你杨我进了我的蒙城一中自我桔贝,16,52
2018-05-12-05-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_34_00\capaec684.pcm,-6,10200,12036,84.7457627119,[(404222 32 -42) (436774 587 -7) (504110 34 -44) (548866 5 -49) (584391 601 -20) (630127 6 -45) (664844 583 -17) (784893 245 -6) (906462 441 -8) (1041992 458 -33) (1146029 154 -24) (1210891 36 -47) (1225606 460 -23) (1331732 59 -39) (1422387 1938 -9) (1558517 516 -10) (1593041 1114 -6) (1656363 44 -40) (1704391 1365 -6) (1782551 90 -27) (1814765 1428 -8) (1895926 4 -48)],6406,8576,74.6968283582,行还你从不进了我的皇城一中自我桔贝,17,52
2018-05-12-05-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_35_00\capaec685.pcm,-6,10829,12036,89.9717514124,[(403149 48 -39) (436613 610 -7) (503396 37 -42) (547983 9 -44) (584731 619 -11) (629272 177 -40) (663476 75 -34) (677300 337 -8) (785981 204 -25) (907499 414 -6) (1047714 339 -25) (1146919 162 -25) (1209665 69 -42) (1226481 437 -20) (1330360 131 -36) (1423032 1923 -9) (1559199 2055 -6) (1704202 1724 -6) (1814852 1423 -8) (1896670 36 -45)],6685,8576,77.9500932836,行有杨我看附近的我当成一种只是我那只被,19,52
2018-05-12-05-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_36_00\capaec686.pcm,-6,9821,12036,81.5968760386,[(403980 29 -43) (436056 636 -7) (571801 32 -46) (583810 539 -17) (637958 0 -48) (665276 36 -41) (682808 206 -8) (767448 11 -49) (785005 247 -11) (906561 425 -8) (1046753 194 -29) (1146106 140 -29) (1210254 12 -48) (1225704 460 -24) (1330720 128 -36) (1421984 1936 -9) (1558959 490 -12) (1592884 1115 -6) (1656636 37 -37) (1703990 1720 -6) (1814753 1428 -8)],6449,8576,75.1982276119,行你你有下课不进了我的王成勇只是我一局呗,20,52
2018-05-12-05-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_37_00\capaec687.pcm,-6,9902,12036,82.2698570954,[(404701 28 -42) (436296 595 -7) (504213 37 -45) (583793 567 -20) (629986 169 -45) (664802 65 -37) (682772 215 -22) (767806 18 -47) (784352 254 -6) (906321 402 -8) (1046173 118 -36) (1144765 174 -23) (1209779 802 -15) (1331416 121 -35) (1422456 1940 -9) (1558263 515 -13) (1602025 907 -6) (1656971 29 -40) (1704275 1378 -6) (1782002 111 -22) (1813604 1457 -8)],6617,8576,77.1571828358,行你行杨我进了我的王成一种只是我桔贝,18,52
2018-05-12-05-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_38_00\capaec688.pcm,-6,10244,12036,85.1113326687,[(404185 37 -38) (436580 634 -7) (503514 29 -41) (584553 569 -21) (664536 592 -15) (768035 20 -46) (785036 249 -8) (906728 425 -7) (1044866 274 -29) (1143301 221 -28) (1209683 793 -25) (1308041 12 -45) (1331646 112 -34) (1422685 1930 -9) (1558838 502 -8) (1602327 944 -6) (1657432 39 -30) (1704643 1361 -6) (1783352 79 -27) (1815370 1422 -8)],6495,8576,75.734608209,行你杨我进了我的行成一种只是我桔贝,17,52
2018-05-12-05-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_39_00\capaec689.pcm,-6,10686,12036,88.7836490528,[(403886 44 -39) (436538 595 -7) (488082 0 -49) (573216 797 -22) (638083 3 -49) (666525 540 -21) (749552 11 -46) (784883 247 -6) (906510 411 -7) (1042118 277 -30) (1144367 379 -15) (1210056 94 -39) (1225662 467 -24) (1331992 111 -36) (1422809 1931 -9) (1558528 1833 -6) (1657413 44 -32) (1703942 1368 -6) (1782958 91 -24) (1814727 1443 -8)],6458,8576,75.3031716418,行你行杨我进了我的肛肠一种自我桔贝,17,52
2018-05-12-05-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_40_00\capaec690.pcm,-6,9643,12036,80.1179793951,[(403847 35 -40) (436352 603 -8) (548313 13 -44) (572317 31 -43) (583805 615 -20) (637522 9 -40) (666312 27 -43) (677358 321 -13) (784733 227 -7) (906823 417 -8) (1046703 140 -30) (1144308 374 -14) (1209775 81 -40) (1225535 461 -24) (1331764 53 -42) (1422760 1924 -9) (1558456 507 -7) (1602486 918 -6) (1703497 1374 -6) (1782513 90 -28) (1816113 1419 -8) (2001135 4 -49)],6508,8576,75.8861940299,行你行杨如今的我哈哈当成一种日自我桔贝,19,52
2018-05-12-05-41-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_41_00\capaec691.pcm,-6,10760,12036,89.3984712529,[(403921 42 -40) (436506 632 -7) (504114 9 -46) (548172 18 -48) (584236 547 -12) (666431 13 -45) (678115 310 -14) (749862 10 -46) (785128 249 -8) (906906 421 -7) (1047024 382 -32) (1145628 351 -23) (1210840 58 -40) (1226316 461 -21) (1331575 92 -36) (1423098 1923 -9) (1559370 2080 -6) (1704750 1721 -6) (1815429 1441 -8)],6410,8576,74.7434701493,行你你请我进了我的王成勇自我桔贝,16,52
2018-05-12-05-42-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_42_00\capaec692.pcm,-6,10301,12036,85.5849119309,[(404161 62 -41) (436433 616 -7) (503725 16 -41) (583966 641 -17) (665628 14 -43) (683103 229 -8) (767701 12 -46) (785092 245 -11) (906612 423 -7) (1047581 166 -31) (1145500 170 -19) (1210506 28 -47) (1225988 454 -23) (1331354 83 -37) (1422848 1920 -9) (1558704 2072 -6) (1704265 1727 -6) (1814978 1423 -8)],6500,8576,75.7929104478,行能你杨不禁的我阳城一中日自我那局被,18,52
2018-05-12-05-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_43_00\capaec693.pcm,-6,10249,12036,85.1528747092,[(404355 41 -42) (435997 593 -7) (504246 13 -45) (583065 638 -25) (666147 23 -44) (677873 311 -22) (749344 26 -42) (784041 246 -6) (906415 461 -9) (1041502 279 -30) (1064617 2 -47) (1144613 167 -24) (1210272 96 -43) (1224978 475 -23) (1330955 134 -33) (1422079 1948 -7) (1558041 667 -11) (1601913 925 -6) (1656621 24 -39) (1704288 1727 -6) (1814617 1453 -9)],6594,8576,76.8889925373,行熊我进了我的当成一种日自我桔贝,16,52
2018-05-12-05-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_44_00\capaec694.pcm,-6,9935,12036,82.544034563,[(404501 71 -41) (436432 598 -7) (503683 49 -42) (583156 587 -22) (664623 68 -34) (677919 310 -11) (785051 233 -8) (906614 423 -8) (1046953 155 -30) (1143048 220 -24) (1210932 21 -48) (1225982 452 -23) (1332054 78 -40) (1423021 1933 -9) (1558142 525 -9) (1602301 1175 -6) (1705074 1349 -6) (1782806 75 -25) (1814669 1588 -8) (1910112 25 -47)],6610,8576,77.0755597015,行杨只如今的我当成一种日自我桔贝,16,52
2018-05-12-05-45-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_45_00\capaec695.pcm,-6,10065,12036,83.6241276171,[(404439 24 -43) (435827 646 -7) (504020 62 -41) (583060 610 -17) (665506 26 -40) (678026 292 -20) (784041 254 -6) (905754 418 -9) (1042113 271 -31) (1144385 163 -22) (1209547 798 -22) (1330766 131 -36) (1421923 1947 -9) (1556599 537 -12) (1601742 922 -6) (1657013 38 -36) (1703576 1365 -6) (1781658 98 -32) (1814284 1463 -8)],6476,8576,75.5130597015,行徐有不禁的我当成一种我只是我桔贝,17,52
2018-05-12-05-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_46_00\capaec696.pcm,-6,10462,12036,86.9225656364,[(403491 66 -44) (436284 620 -7) (502226 44 -38) (584010 542 -14) (664114 62 -36) (676947 344 -9) (749074 5 -47) (785295 229 -16) (906647 448 -7) (1047425 326 -28) (1145149 183 -18) (1209307 71 -40) (1225957 445 -25) (1330050 153 -34) (1422222 1931 -9) (1558179 1847 -6) (1704246 1706 -6) (1814531 1440 -8)],6622,8576,77.2154850746,行你你熊而如今的我好呢当成一种只是我价值呗,21,52
2018-05-12-05-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_47_00\capaec697.pcm,-5,9957,12036,82.7268195414,[(404204 37 -41) (436457 620 -7) (503545 49 -41) (583303 610 -21) (630092 174 -48) (664225 74 -34) (677453 319 -17) (784136 269 -5) (906138 425 -9) (1045514 191 -28) (1143853 180 -24) (1210888 36 -47) (1225006 486 -18) (1330812 135 -34) (1421952 1951 -9) (1558343 521 -11) (1601947 924 -6) (1656622 40 -37) (1704378 1371 -6) (1781498 102 -24) (1814546 1443 -8)],6559,8576,76.4808768657,行行杨洗我进了我的当成一种自我桔贝,17,52
2018-05-12-05-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_48_00\capaec698.pcm,-6,10636,12036,88.3682286474,[(403931 68 -40) (436319 614 -7) (503666 30 -46) (584134 569 -13) (629849 10 -49) (664351 61 -38) (676956 337 -9) (767596 23 -49) (785198 246 -11) (907281 386 -7) (1046620 267 -28) (1145646 157 -19) (1208855 98 -41) (1225855 461 -24) (1331203 23 -43) (1423211 1915 -9) (1558962 2070 -6) (1703946 1738 -6) (1815331 1563 -8)],6558,8576,76.4692164179,行洗杨如今的我行成一种日自我桔贝,16,52
2018-05-12-05-49-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_49_00\capaec699.pcm,-5,9732,12036,80.8574277168,[(404278 32 -42) (436766 615 -7) (503975 9 -47) (572487 25 -47) (584246 520 -17) (637884 0 -48) (683334 206 -11) (767891 0 -49) (785496 210 -11) (906925 423 -7) (1047238 181 -28) (1143065 219 -19) (1210702 28 -47) (1226294 445 -24) (1331560 84 -39) (1422789 1922 -9) (1558354 512 -9) (1602687 1162 -5) (1704570 1703 -6) (1814955 1436 -8)],6185,8576,72.119869403,行我你杨不进了我的当成一种日自我桔贝,18,52
2018-05-12-05-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_50_00\capaec700.pcm,-6,10066,12036,83.6324360253,[(403070 46 -39) (436121 629 -7) (502899 35 -40) (571941 17 -48) (583670 576 -14) (636977 15 -41) (664009 64 -35) (678291 300 -10) (767343 22 -47) (784967 244 -14) (906156 434 -7) (1046735 344 -27) (1142493 239 -25) (1208967 83 -41) (1225419 465 -23) (1330569 128 -35) (1422708 1904 -9) (1557813 518 -6) (1593989 1114 -6) (1657221 16 -37) (1704027 1356 -7) (1782540 91 -21) (1814392 1426 -8) (1897260 0 -49)],6457,8576,75.291511194,行你杨不禁的我哈哈当成一种自我桔贝,17,52
2018-05-12-05-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_51_00\capaec701.pcm,-6,9814,12036,81.5387171818,[(403438 37 -40) (435504 610 -8) (583196 547 -22) (637278 1 -47) (665721 13 -46) (676637 315 -12) (783948 246 -8) (905871 443 -7) (1045785 161 -31) (1143964 163 -23) (1211508 0 -48) (1224684 460 -23) (1330456 94 -37) (1421468 1925 -9) (1557952 506 -12) (1591917 1395 -6) (1703890 1363 -6) (1781075 112 -23) (1814525 1423 -8)],6617,8576,77.1571828358,行你让我进了我的啊张成勇只是我桔贝,17,52
2018-05-12-05-52-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_52_00\capaec702.pcm,-6,9886,12036,82.1369225656,[(404354 65 -41) (436917 617 -7) (504304 58 -42) (584789 550 -14) (665809 34 -41) (683517 215 -8) (785548 229 -16) (907061 438 -7) (1047431 384 -32) (1143187 208 -21) (1210410 85 -44) (1226350 459 -22) (1330626 134 -33) (1424051 1898 -9) (1558125 515 -7) (1593658 1115 -6) (1657929 28 -38) (1704709 1365 -6) (1785242 51 -31) (1814872 1438 -8)],6420,8576,74.8600746269,行杨很那次我见了我当成一种只是我药局呗,19,52
2018-05-12-05-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_53_00\capaec703.pcm,-6,10603,12036,88.0940511798,[(403255 44 -40) (436572 628 -7) (572032 32 -44) (584560 544 -13) (665264 45 -38) (677177 330 -9) (785755 263 -19) (907048 448 -7) (1047558 339 -25) (1142740 245 -25) (1209389 95 -43) (1226497 441 -23) (1331740 67 -37) (1422898 1924 -9) (1558248 513 -8) (1593538 1359 -6) (1704007 1723 -6) (1815266 1563 -8)],6561,8576,76.5041977612,行杨如今的我当成一种只是我养殖呗,16,52
2018-05-12-05-54-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_54_00\capaec704.pcm,-6,10737,12036,89.2073778664,[(404558 32 -42) (437015 650 -8) (503747 75 -40) (584643 624 -18) (630113 17 -36) (664939 55 -39) (683462 206 -11) (785625 217 -10) (907055 522 -7) (1047369 186 -31) (1145177 184 -20) (1210441 88 -42) (1226435 453 -24) (1331408 76 -39) (1423069 1928 -9) (1559258 2084 -6) (1704676 1727 -7) (1815245 1613 -8)],6687,8576,77.9734141791,行你杨如今的我王成勇日自我桔贝,15,52
2018-05-12-05-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_55_00\capaec705.pcm,-6,10495,12036,87.196743104,[(404300 31 -40) (436350 623 -7) (572247 776 -24) (637653 16 -47) (666258 540 -19) (749700 0 -49) (767374 37 -46) (784427 219 -7) (905953 425 -8) (1041379 274 -28) (1144946 174 -20) (1210680 27 -48) (1225600 454 -24) (1332288 43 -44) (1422460 1930 -9) (1558447 507 -8) (1592523 1381 -6) (1704098 1366 -6) (1783260 80 -27) (1814810 1592 -8)],6369,8576,74.265391791,行你从我进了我的当成一种日自我桔贝,17,52
2018-05-12-05-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_05_56_00\capaec706.pcm,-6,10390,12036,86.3243602526,[(403862 26 -42) (436449 585 -7) (572891 0 -49) (584699 553 -13) (665890 26 -44) (677408 330 -8) (749176 30 -47) (785589 253 -19) (906874 402 -7) (1047443 248 -27) (1143241 232 -28) (1209752 121 -41) (1226332 443 -26) (1331814 87 -39) (1423462 1917 -9) (1558547 502 -6) (1593162 1357 -6) (1703498 1730 -6) (1814900 1546 -8) (1909776 2 -46)],6476,8576,75.5130597015,行你你杨如今的我当成一种是自我两局呗,18,52
