TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-24-03-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_34_00\capaec574.pcm,-37,480,12036,3.988035892,[(414733 0 -49) (449778 0 -49) (462036 22 -48) (497879 0 -49) (674880 12 -39) (721644 45 -40) (756013 110 -42) (803690 121 -39) (826137 1 -46) (873806 11 -46) (1119859 0 -49) (1340160 30 -45) (1375245 11 -47) (1387288 62 -43) (1913892 0 -49) (1992960 21 -38) (2040616 34 -37)],35896,8576,418.5634328,Recognition Failed! ,0,52
2018-05-24-03-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_35_00\capaec575.pcm,-35,553,12036,4.594549684,[(415201 0 -49) (463143 0 -48) (497644 5 -47) (658520 0 -49) (674400 31 -38) (721281 55 -36) (755520 121 -38) (803138 132 -37) (826080 1 -45) (873904 7 -46) (1033753 3 -48) (1219235 19 -48) (1267906 18 -47) (1327245 21 -43) (1340266 10 -45) (1375374 16 -42) (1388279 47 -45) (1805434 23 -48) (1992960 10 -42) (2040627 34 -35)],33574,8576,391.4878731,Recognition Failed! ,0,52
2018-05-24-03-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_36_00\capaec576.pcm,-41,534,12036,4.43668993,[(359128 0 -49) (407330 12 -46) (463487 1 -48) (514658 0 -47) (561851 21 -47) (658824 0 -49) (723599 9 -46) (757920 80 -43) (805656 94 -41) (824889 0 -49) (873969 3 -49) (985921 0 -49) (1033220 222 -46) (1268882 0 -49) (1304062 1 -48) (1327203 21 -43) (1341616 0 -49) (1375012 28 -43) (1390659 9 -45) (1993920 12 -42) (2041668 21 -44)],38947,8576,454.139459,Recognition Failed! ,0,52
2018-05-24-03-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_37_00\capaec577.pcm,-34,487,12036,4.046194749,[(414761 0 -48) (449314 0 -49) (462043 14 -47) (497307 4 -49) (657579 26 -48) (672059 81 -34) (720153 79 -34) (756540 69 -42) (804758 80 -43) (825634 12 -44) (873478 18 -43) (969154 10 -48) (1017086 11 -47) (1388022 38 -47) (1824298 0 -49) (1992514 20 -41) (2040455 25 -41)],31201,8576,363.8176306,Recognition Failed! ,0,52
2018-05-24-03-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_38_00\capaec578.pcm,-35,491,12036,4.079428382,[(461936 23 -48) (514581 10 -44) (562197 26 -43) (721367 46 -48) (757440 80 -39) (804798 101 -37) (984961 0 -49) (1032897 21 -46) (1220185 1 -48) (1267785 9 -47) (1340160 31 -47) (1375785 3 -48) (1387101 68 -45) (1741074 18 -44) (1789327 18 -44) (2040411 36 -35)],33420,8576,389.6921642,Recognition Failed! ,0,52
2018-05-24-03-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_39_00\capaec579.pcm,-37,393,12036,3.265204387,[(415752 0 -48) (449280 0 -48) (462431 41 -46) (497027 24 -47) (612046 0 -49) (673996 41 -37) (721900 48 -37) (757446 92 -42) (805393 89 -42) (826122 9 -47) (873959 9 -47) (1268583 0 -49) (1391117 0 -49) (1805608 2 -48) (1993480 11 -42) (2041252 27 -38)],35951,8576,419.2047575,Recognition Failed! ,0,52
2018-05-24-03-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_40_00\capaec580.pcm,-36,433,12036,3.597540711,[(415204 0 -49) (462571 12 -48) (673443 51 -37) (721529 52 -36) (756030 109 -42) (804143 102 -42) (825601 21 -45) (873592 20 -43) (1243950 4 -49) (1267963 9 -48) (1316886 0 -49) (1327771 0 -49) (1375833 6 -45) (1389338 0 -49) (1992976 20 -48) (2041020 27 -41)],33391,8576,389.3540112,Recognition Failed! ,0,52
2018-05-24-03-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_41_00\capaec581.pcm,-39,478,12036,3.971419076,[(412890 30 -49) (460730 30 -47) (561414 39 -42) (673454 20 -43) (721454 35 -40) (756015 99 -39) (804019 101 -39) (825120 0 -48) (872680 16 -47) (971643 0 -49) (984961 0 -47) (1032120 20 -45) (1267117 7 -46) (1315874 0 -49) (1339704 20 -46) (1387325 36 -44) (1835600 0 -46) (1883344 19 -45) (2155581 6 -48)],35982,8576,419.5662313,Recognition Failed! ,0,52
2018-05-24-03-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_42_00\capaec582.pcm,-35,390,12036,3.240279163,[(496601 0 -49) (673928 31 -38) (721129 49 -35) (734624 5 -48) (755077 109 -37) (802754 121 -37) (826132 1 -49) (874029 4 -48) (1268128 0 -49) (1341603 0 -49) (1388103 61 -47) (1914415 9 -46)],33488,8576,390.4850746,Recognition Failed! ,0,52
2018-05-24-03-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_43_00\capaec583.pcm,-36,518,12036,4.3037554,[(414732 0 -49) (462711 0 -49) (529442 10 -44) (577171 16 -45) (658179 0 -48) (673921 30 -39) (721037 57 -36) (754583 110 -39) (802368 130 -38) (825130 19 -44) (872979 22 -44) (1033574 0 -49) (1340208 49 -46) (1375501 1 -48) (1387882 48 -45) (1805010 0 -48) (2040581 26 -40)],33452,8576,390.0652985,Recognition Failed! ,0,52
2018-05-24-03-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_44_00\capaec584.pcm,-36,205,12036,1.703223662,[(721662 54 -36) (746061 0 -48) (805903 73 -45) (1303991 0 -49) (1341600 20 -47) (1388466 46 -44) (1993996 0 -48) (2041554 12 -43)],33463,8576,390.1935634,Recognition Failed! ,0,52
2018-05-24-03-45-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_45_00\capaec585.pcm,-35,529,12036,4.39514789,[(413788 0 -49) (448321 0 -49) (462538 1 -48) (496245 7 -48) (672508 61 -37) (720862 57 -37) (754573 121 -39) (802519 137 -38) (825640 0 -49) (873471 2 -47) (1033397 0 -49) (1219735 0 -47) (1267174 18 -46) (1327251 1 -44) (1340257 10 -46) (1374722 14 -44) (1387921 46 -46) (1992480 20 -36) (2040060 34 -35)],33408,8576,389.5522388,Recognition Failed! ,0,52
2018-05-24-03-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_46_00\capaec586.pcm,-40,405,12036,3.364905284,[(414722 0 -49) (461985 30 -47) (498107 1 -47) (560785 21 -46) (675840 0 -45) (723097 19 -44) (757455 99 -41) (805394 100 -40) (1220177 9 -49) (1304142 0 -49) (1327235 21 -44) (1375178 26 -44) (1388825 39 -47) (1690818 0 -49) (1836561 18 -47) (1884619 17 -47) (1994401 0 -49) (2041987 5 -48)],35928,8576,418.9365672,Recognition Failed! ,0,52
2018-05-24-03-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_47_00\capaec587.pcm,-39,492,12036,4.08773679,[(303981 9 -49) (415288 0 -47) (463302 1 -46) (497021 23 -47) (675453 10 -42) (723021 20 -39) (756611 99 -42) (805262 100 -40) (825719 27 -40) (873743 26 -41) (1033908 4 -49) (1268347 13 -49) (1340640 40 -45) (1387969 53 -45) (1866283 19 -47) (1914617 12 -46) (1993447 11 -39) (2041114 25 -41)],35900,8576,418.6100746,Recognition Failed! ,0,52
2018-05-24-03-48-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_48_00\capaec588.pcm,-36,369,12036,3.065802592,[(415682 0 -46) (463029 15 -47) (498300 3 -49) (757920 100 -38) (805530 112 -37) (986424 1 -46) (1033631 21 -45) (1317274 5 -47) (1339749 21 -46) (1376516 0 -49) (1387830 26 -45) (1790480 0 -48) (1993440 30 -43) (2041152 35 -36)],33437,8576,389.8903918,Recognition Failed! ,0,52
2018-05-24-03-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_49_00\capaec589.pcm,-34,331,12036,2.750083084,[(414279 0 -48) (658503 0 -49) (673442 50 -36) (720676 67 -34) (756961 20 -47) (804097 79 -43) (826083 0 -49) (873739 3 -48) (1244111 0 -49) (1340666 40 -47) (1388619 42 -46) (1682627 0 -49) (1993440 11 -44) (2041329 19 -43)],31154,8576,363.2695896,Recognition Failed! ,0,52
2018-05-24-03-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_50_00\capaec590.pcm,-38,446,12036,3.705550017,[(413825 28 -48) (462132 22 -47) (673542 50 -38) (721543 50 -38) (756972 81 -42) (804701 100 -41) (825601 12 -45) (873598 14 -47) (1303432 7 -48) (1316614 2 -49) (1375617 8 -45) (1388515 47 -45) (1690780 0 -49) (1741921 0 -49) (1789635 7 -48) (2041280 18 -42)],35942,8576,419.0998134,Recognition Failed! ,0,52
2018-05-24-03-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_51_00\capaec591.pcm,-40,199,12036,1.653373214,[(461875 18 -48) (497424 1 -49) (675360 0 -47) (722663 15 -45) (756981 30 -41) (804345 44 -40) (985454 0 -49) (1032858 14 -47) (1340197 39 -46) (1388254 37 -46) (1757329 1 -48)],35914,8576,418.7733209,Recognition Failed! ,0,52
2018-05-24-03-52-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_52_00\capaec592.pcm,-35,430,12036,3.572615487,[(414793 19 -48) (462645 21 -47) (497480 0 -48) (673933 52 -37) (722059 50 -35) (759843 40 -44) (807070 57 -42) (874599 4 -47) (986400 0 -46) (1033412 21 -45) (1267441 28 -48) (1317206 7 -49) (1328160 0 -46) (1339681 0 -49) (1375961 11 -45) (1387549 69 -45) (1790396 0 -49) (1805935 0 -49) (1993456 21 -40) (2041409 30 -37)],33431,8576,389.8204291,Recognition Failed! ,0,52
2018-05-24-03-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_53_00\capaec593.pcm,-36,457,12036,3.796942506,[(451237 0 -49) (460969 8 -49) (497458 0 -49) (513120 0 -49) (560280 17 -49) (674400 21 -40) (721103 54 -36) (755548 120 -38) (803381 115 -39) (825148 21 -44) (873230 19 -44) (1340224 39 -46) (1388009 43 -47)],33424,8576,389.738806,Recognition Failed! ,0,52
2018-05-24-03-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_54_00\capaec594.pcm,-31,314,12036,2.608840146,[(462510 30 -43) (658407 34 -47) (673920 60 -35) (721784 64 -31) (758883 30 -46) (806236 57 -44) (892829 0 -49) (1034366 0 -49) (1256223 0 -49) (1269038 0 -49) (1757853 0 -49) (1805914 0 -49) (1884865 0 -49) (1993483 19 -43) (2041593 20 -39) (2062318 0 -49)],29009,8576,338.2579291,Recognition Failed! ,0,52
2018-05-24-03-55-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_55_00\capaec595.pcm,-32,369,12036,3.065802592,[(415201 0 -48) (462546 13 -48) (497618 5 -48) (673440 52 -32) (720440 83 -32) (758412 21 -46) (805834 40 -44) (873782 3 -47) (985921 3 -46) (1033136 21 -45) (1220641 0 -49) (1267693 19 -48) (1340167 29 -49) (1387415 62 -43) (2041218 18 -43)],28988,8576,338.0130597,Recognition Failed! ,0,52
2018-05-24-03-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_56_00\capaec596.pcm,-38,243,12036,2.01894317,[(405848 13 -49) (449292 0 -48) (462116 2 -49) (496863 10 -48) (756987 80 -40) (804652 96 -38) (1339687 1 -49) (1388295 25 -47) (1804425 4 -48) (2040195 12 -45)],35954,8576,419.2397388,Recognition Failed! ,0,52
2018-05-24-03-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_57_00\capaec597.pcm,-41,287,12036,2.384513127,[(92452 0 -49) (415206 2 -47) (448811 9 -49) (462218 20 -48) (497619 9 -47) (556413 20 -48) (604733 0 -49) (722828 21 -42) (757920 0 -44) (804371 107 -41) (1267473 25 -47) (1316727 13 -47) (1340655 0 -46) (1375779 6 -47) (1388237 46 -44) (1642560 1 -47) (1690456 8 -46) (1741482 0 -49) (1789696 0 -48)],39047,8576,455.3055037,Recognition Failed! ,0,52
2018-05-24-03-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_58_00\capaec598.pcm,-38,481,12036,3.9963443,[(448800 20 -48) (461269 37 -46) (496794 17 -48) (674880 22 -38) (722247 35 -38) (756480 101 -40) (803816 121 -40) (825634 0 -46) (873468 5 -45) (985035 18 -49) (1032921 18 -47) (1220270 0 -49) (1243851 4 -49) (1266908 32 -48) (1327692 2 -46) (1375532 6 -46) (1390189 0 -48) (1992961 20 -43) (2040779 23 -39)],35902,8576,418.6333955,Recognition Failed! ,0,52
2018-05-24-03-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_03_59_00\capaec599.pcm,-37,610,12036,5.068128946,[(462537 27 -45) (514080 0 -44) (555363 172 -38) (603320 40 -47) (657896 6 -48) (672500 60 -40) (720079 67 -37) (756960 90 -42) (804892 101 -41) (873310 14 -47) (1032783 16 -46) (1195709 0 -49) (1342108 0 -47) (1867339 0 -48) (1915341 0 -48) (2040533 17 -44)],35856,8576,418.0970149,Recognition Failed! ,0,52
2018-05-24-04-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_00_00\capaec600.pcm,-36,453,12036,3.763708873,[(414270 10 -48) (449288 1 -47) (461560 28 -47) (495045 15 -49) (672984 42 -36) (697535 0 -48) (720938 50 -36) (734670 0 -48) (755090 110 -39) (802990 120 -40) (825680 0 -48) (873351 21 -47) (1032366 21 -45) (1388626 34 -45) (1789338 0 -49) (1992489 1 -48)],33480,8576,390.391791,Recognition Failed! ,0,52
2018-05-24-04-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_01_00\capaec601.pcm,-38,286,12036,2.376204719,[(462324 14 -46) (496520 5 -46) (556351 0 -49) (630835 0 -48) (675383 0 -47) (722825 18 -45) (757445 91 -39) (805076 102 -38) (826080 0 -48) (873709 15 -45) (1220192 0 -49) (1327680 2 -45) (1375413 11 -45) (1390249 1 -48) (1914377 5 -48) (2041059 22 -44)],35923,8576,418.8782649,Recognition Failed! ,0,52
2018-05-24-04-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_02_00\capaec602.pcm,-40,289,12036,2.401129944,[(462906 2 -45) (722500 25 -41) (756000 100 -41) (803620 114 -40) (1267941 2 -48) (1316473 0 -49) (1327212 10 -45) (1342084 1 -47) (1374974 18 -42) (1642560 0 -47) (1690182 7 -46) (1805064 0 -49) (1993543 8 -46) (2041745 2 -45)],35915,8576,418.7849813,Recognition Failed! ,0,52
2018-05-24-04-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_03_00\capaec603.pcm,-35,499,12036,4.145895646,[(461442 4 -49) (672960 42 -35) (720775 50 -35) (755040 122 -37) (802971 126 -37) (984505 19 -45) (1032404 21 -45) (1267133 14 -47) (1302815 5 -49) (1327200 0 -41) (1374387 21 -40) (1388550 21 -48) (1992020 20 -43) (2039927 34 -38)],33529,8576,390.963153,Recognition Failed! ,0,52
2018-05-24-04-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_04_00\capaec604.pcm,-33,450,12036,3.738783649,[(462130 30 -48) (497685 13 -45) (673921 50 -33) (721745 57 -33) (757449 81 -43) (804400 108 -42) (826080 11 -44) (874076 21 -44) (986401 0 -49) (1034290 2 -49) (1220679 0 -48) (1387554 70 -49) (1535986 0 -49) (1867746 0 -48) (1915586 0 -48) (2042126 7 -46)],31138,8576,363.0830224,Recognition Failed! ,0,52
2018-05-24-04-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_05_00\capaec605.pcm,-39,470,12036,3.904951811,[(448426 18 -49) (461152 31 -48) (497252 8 -48) (686473 0 -49) (697552 0 -49) (734384 5 -49) (756979 99 -44) (804608 104 -43) (938679 8 -48) (1033066 5 -47) (1268160 0 -47) (1316021 5 -47) (1326720 10 -40) (1339690 20 -46) (1374400 23 -39) (1386589 128 -44) (1642080 1 -47) (1689911 5 -47) (1756860 0 -49) (1789068 0 -48) (1914693 0 -48)],35964,8576,419.3563433,Recognition Failed! ,0,52
2018-05-24-04-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_06_00\capaec606.pcm,-36,677,12036,5.62479229,[(462941 12 -47) (515085 19 -42) (556800 149 -43) (603461 39 -41) (675360 11 -38) (722614 34 -38) (757998 89 -42) (806002 91 -42) (1220244 9 -48) (1267578 9 -48) (1328160 2 -45) (1340650 70 -42) (1375836 13 -45) (1387894 64 -42) (1789977 7 -48) (1805654 1 -48) (1992976 30 -39) (2041298 28 -36)],33448,8576,390.0186567,Recognition Failed! ,0,52
2018-05-24-04-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_07_00\capaec607.pcm,-37,427,12036,3.547690263,[(463457 0 -49) (498119 15 -47) (556805 0 -49) (673920 40 -37) (721723 53 -37) (735402 4 -48) (756492 90 -40) (804046 128 -40) (826081 0 -47) (873826 21 -45) (1180738 10 -49) (1244385 0 -48) (1256160 1 -47) (1267496 16 -46) (1304107 1 -48) (1341659 0 -48) (1389571 0 -49) (1611680 0 -49) (1742018 0 -47) (1757854 18 -48) (1789820 11 -48) (1805675 6 -48) (1993958 0 -47) (2041618 13 -44)],35876,8576,418.3302239,Recognition Failed! ,0,52
2018-05-24-04-08-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_08_00\capaec608.pcm,-37,373,12036,3.099036225,[(449822 1 -48) (461750 0 -48) (497927 0 -49) (604050 0 -49) (673021 49 -40) (719920 71 -37) (759981 20 -45) (805373 80 -45) (825281 9 -46) (873348 14 -45) (985507 2 -47) (1032717 18 -48) (1267281 15 -47) (1339723 10 -47) (1387772 81 -45) (1804924 3 -46)],35766,8576,417.0475746,Recognition Failed! ,0,52
2018-05-24-04-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_09_00\capaec609.pcm,-39,200,12036,1.661681622,[(449320 0 -49) (463317 6 -48) (496878 26 -46) (675840 0 -46) (723116 16 -47) (757440 21 -40) (804602 40 -39) (1033264 0 -49) (1328215 0 -49) (1341225 30 -44) (1376019 2 -48) (1388358 49 -44) (2041705 10 -47) (2140062 0 -49)],35798,8576,417.420709,Recognition Failed! ,0,52
2018-05-24-04-10-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_10_00\capaec610.pcm,-36,372,12036,3.090727817,[(462220 38 -47) (516000 2 -47) (563996 0 -48) (674401 0 -48) (721952 52 -41) (760800 40 -42) (805997 101 -40) (875623 0 -48) (1220173 10 -48) (1268223 40 -48) (1328654 0 -48) (1342622 0 -49) (1376411 0 -49) (1389973 26 -45) (1643520 0 -47) (1691191 11 -46) (1993943 21 -36) (2041733 31 -36)],33459,8576,390.1469216,Recognition Failed! ,0,52
2018-05-24-04-11-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_11_00\capaec611.pcm,-44,495,12036,4.112662014,[(462190 8 -47) (497936 0 -49) (562464 18 -49) (666706 190 -48) (687404 0 -49) (723169 12 -47) (735299 0 -48) (758408 70 -44) (806284 79 -45) (825621 0 -47) (873555 9 -48) (1340258 49 -46) (1388098 49 -44) (1535675 0 -49) (1690524 0 -49) (2041608 11 -44)],38935,8576,453.9995336,Recognition Failed! ,0,52
2018-05-24-04-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_12_00\capaec612.pcm,-38,312,12036,2.59222333,[(462236 18 -49) (497827 0 -48) (563123 8 -45) (673463 50 -40) (721472 48 -38) (734954 8 -47) (757445 70 -43) (805272 89 -42) (825603 0 -48) (873527 11 -46) (1119972 2 -49) (1375815 5 -47) (1757367 0 -49) (1805559 3 -48) (1836548 0 -48) (2042045 0 -49)],35965,8576,419.3680037,Recognition Failed! ,0,52
2018-05-24-04-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_13_00\capaec613.pcm,-34,445,12036,3.697241609,[(563305 2 -48) (674400 42 -37) (721643 61 -34) (755528 131 -37) (803263 144 -38) (826126 1 -47) (873864 8 -47) (940941 2 -48) (1268315 6 -49) (1316718 2 -48) (1389483 21 -45) (1993920 1 -41) (2041087 24 -41)],31118,8576,362.8498134,Recognition Failed! ,0,52
2018-05-24-04-14-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_14_00\capaec614.pcm,-38,234,12036,1.944167498,[(415704 0 -48) (449795 9 -45) (463648 0 -49) (497469 34 -45) (675890 0 -49) (723513 9 -49) (759390 60 -40) (806032 89 -38) (847857 0 -49) (941702 0 -49) (1220712 9 -48) (1268368 12 -47) (1343040 0 -48) (1376553 1 -48) (1391021 0 -46) (1690870 10 -44) (1805873 1 -49) (1915397 0 -47) (2042284 0 -48)],35963,8576,419.3446828,Recognition Failed! ,0,52
2018-05-24-04-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_15_00\capaec615.pcm,-38,442,12036,3.672316384,[(415343 0 -49) (463343 1 -49) (560719 20 -43) (675364 10 -42) (722465 42 -38) (757454 89 -40) (805029 100 -40) (826560 0 -48) (873773 17 -45) (985933 0 -47) (1033144 18 -46) (1268590 0 -49) (1327724 10 -46) (1341600 41 -44) (1375532 14 -42) (1388241 58 -43) (1805518 0 -49) (1993494 10 -47) (2041160 12 -46)],36009,8576,419.8810634,Recognition Failed! ,0,52
2018-05-24-04-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_16_00\capaec616.pcm,-41,255,12036,2.118644068,[(406772 1 -47) (675367 0 -49) (687360 0 -49) (697942 1 -48) (721575 45 -48) (735080 5 -47) (745887 4 -48) (757457 12 -44) (805190 91 -41) (1266906 28 -49) (1341120 0 -47) (1387022 50 -45) (1757280 10 -45) (1805118 8 -46) (1915383 0 -49)],38987,8576,454.6058769,Recognition Failed! ,0,52
2018-05-24-04-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_17_00\capaec617.pcm,-34,427,12036,3.547690263,[(462872 15 -45) (672988 50 -37) (720824 61 -34) (756493 70 -43) (804699 91 -43) (1243533 0 -49) (1327697 1 -46) (1341120 21 -46) (1375581 5 -48) (1386924 71 -46) (1741443 1 -48) (1758303 0 -49) (1789757 1 -49) (1992960 10 -43) (2040661 30 -40) (2143078 0 -49)],31248,8576,364.3656716,Recognition Failed! ,0,52
2018-05-24-04-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_18_00\capaec618.pcm,-31,494,12036,4.104353606,[(414794 0 -49) (462987 9 -47) (611597 0 -49) (673440 52 -33) (720160 76 -31) (806407 41 -48) (873249 18 -45) (1268346 20 -48) (1295521 173 -48) (1340640 59 -47) (1387997 46 -45) (1805152 0 -48)],28983,8576,337.9547575,Recognition Failed! ,0,52
2018-05-24-04-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_19_00\capaec619.pcm,-34,427,12036,3.547690263,[(415205 0 -48) (462570 14 -46) (497600 1 -49) (659774 0 -49) (672050 80 -37) (720151 79 -34) (758400 21 -43) (805601 39 -46) (873820 0 -49) (984960 12 -44) (1032633 26 -44) (1340160 43 -46) (1387380 60 -44) (1805720 12 -48) (1992971 10 -41) (2040689 30 -38)],31203,8576,363.8409515,Recognition Failed! ,0,52
2018-05-24-04-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_20_00\capaec620.pcm,-35,422,12036,3.506148222,[(462409 19 -48) (496847 5 -47) (675361 0 -45) (721591 50 -35) (759850 30 -44) (805879 89 -44) (826118 0 -49) (874119 3 -48) (985440 10 -47) (1033430 14 -47) (1327225 21 -41) (1340204 50 -43) (1375289 21 -39) (1387427 69 -42) (1690856 0 -49) (1867201 2 -48) (1914849 12 -48) (1993487 11 -43) (2041581 16 -43)],33462,8576,390.181903,Recognition Failed! ,0,52
2018-05-24-04-21-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_21_00\capaec621.pcm,-37,446,12036,3.705550017,[(111892 0 -48) (159902 0 -48) (414758 0 -48) (461683 37 -48) (673929 51 -37) (721700 54 -37) (757441 92 -42) (805340 89 -42) (826151 10 -48) (874235 12 -45) (1268420 4 -49) (1341600 20 -48) (1388402 46 -46) (1642598 10 -49) (1690706 6 -47) (1993968 0 -47) (2041529 15 -44)],35911,8576,418.7383396,Recognition Failed! ,0,52
2018-05-24-04-22-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_22_00\capaec622.pcm,-35,341,12036,2.833167165,[(497226 12 -48) (673959 49 -36) (721998 55 -35) (758892 40 -48) (807896 18 -48) (826080 11 -42) (873709 21 -41) (986401 93 -49) (1034287 6 -48) (1304331 1 -47) (1376430 4 -48) (1389805 4 -48) (1805807 3 -48) (1994400 0 -47) (2041677 24 -39)],33341,8576,388.7709888,Recognition Failed! ,0,52
2018-05-24-04-23-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_23_00\capaec623.pcm,-35,349,12036,2.89963443,[(407723 147 -45) (462246 30 -47) (515649 1 -47) (563698 1 -47) (583315 0 -49) (605088 0 -49) (721787 55 -35) (758919 0 -47) (806020 42 -42) (873886 9 -46) (1256216 0 -48) (1341634 0 -46) (1388960 39 -45) (1993546 10 -46) (2041432 15 -47)],33571,8576,391.4528918,Recognition Failed! ,0,52
2018-05-24-04-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_24_00\capaec624.pcm,-34,397,12036,3.298438019,[(463098 1 -48) (604282 6 -47) (673452 51 -34) (721319 57 -34) (756998 69 -43) (805215 78 -44) (825687 9 -46) (873522 16 -44) (1269180 0 -49) (1316822 2 -49) (1340647 12 -47) (1388424 40 -45) (1992960 21 -41) (2040671 34 -39) (2076867 1 -49)],31285,8576,364.7971082,Recognition Failed! ,0,52
2018-05-24-04-25-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_04_25_00\capaec625.pcm,-35,1192,12036,9.903622466,[(462276 21 -48) (673920 40 -39) (720646 68 -36) (757460 89 -43) (805245 107 -43) (874223 0 -49) (985930 0 -48) (1033996 5 -46) (1268479 0 -49) (1317005 0 -49) (1339681 70 -45) (1376128 0 -49) (1387678 62 -44) (1757788 1 -48) (1789897 0 -48) (1805597 7 -45) (1993025 29 -35) (2022764 0 -49) (2040865 34 -35) (2059950 222 -49) (2121284 434 -46) (2157635 3 -48)],33701,8576,392.96875,Recognition Failed! ,0,52
