TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-13-05-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_05_57_00\capaec777.pcm,-6,12175,12036,101.154868727,[(440491 562 -6) (553114 9 -47) (583929 596 -7) (672144 582 -7) (787237 325 -6) (908020 406 -10) (1044306 257 -19) (1148192 157 -20) (1228193 549 -6) (1338446 5 -47) (1394053 0 -49) (1420670 2202 -6) (1558717 2203 -6) (1703312 1885 -6) (1815556 2437 -6)],10540,8576,122.901119403,行应赢行熊一行俺们都进了我的心里有把跑步养成一种爱好进行的是自我挑战与路边的价值被严重低估,45,52
2018-05-13-05-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_05_58_00\capaec778.pcm,-6,12120,12036,100.697906281,[(424869 1 -48) (440191 568 -6) (553070 9 -48) (583482 563 -7) (670683 601 -8) (787391 315 -6) (908308 357 -10) (1044085 282 -19) (1147559 175 -18) (1228262 542 -6) (1420443 2196 -6) (1558646 2165 -6) (1702447 1897 -6) (1815451 2449 -6)],10484,8576,122.248134328,行赢赢行熊一行见了我的心里要把跑步换成一种爱好系行使自我挑战纪录片的价值被严重低估,41,52
2018-05-13-05-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_05_59_00\capaec779.pcm,-6,12381,12036,102.866400798,[(440078 548 -6) (552708 8 -49) (583070 599 -6) (670033 611 -8) (758341 9 -49) (786769 336 -6) (908131 478 -11) (1043676 277 -23) (1147119 190 -19) (1227553 556 -6) (1266063 6 -49) (1420324 2186 -6) (1558166 2219 -6) (1702473 1900 -6) (1814973 2458 -6)],10552,8576,123.041044776,行你赢行熊徐行哪门进了我的心里要把跑步换成一种爱一停止自我挑战纪录片的价值被眼睛一闭,42,52
2018-05-13-06-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_00_00\capaec780.pcm,-6,12379,12036,102.849783981,[(440159 573 -6) (552992 47 -46) (583832 594 -8) (670326 607 -8) (787507 319 -6) (907823 505 -10) (1043794 270 -23) (1147401 171 -17) (1228601 545 -7) (1420957 2178 -6) (1558858 2218 -6) (1703593 1878 -6) (1815752 2449 -6) (2058278 25 -47)],10538,8576,122.877798507,行行晕行从一行进了我的心里有把跑步换成一种爱我体育是自我挑战与路边的价值被眼睛一闭,41,52
2018-05-13-06-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_01_00\capaec781.pcm,-5,12482,12036,103.705550017,[(274729 0 -49) (439866 618 -6) (552782 54 -43) (583610 691 -8) (670029 620 -8) (787461 357 -6) (908030 407 -10) (1044177 287 -23) (1148193 167 -17) (1228571 541 -6) (1420311 2199 -7) (1558709 2209 -6) (1703151 1885 -5) (1815716 2447 -6)],10532,8576,122.807835821,行行银行行永取行那么如今的我的心里有把跑步当成一种爱好进行识字我讲了一路根本价值被眼睛你,44,52
2018-05-13-06-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_02_00\capaec782.pcm,-6,12681,12036,105.35892323,[(440441 522 -6) (553125 9 -48) (584208 601 -8) (675802 508 -8) (788253 300 -6) (908638 404 -9) (994558 29 -43) (1043953 303 -25) (1075492 216 -49) (1147978 183 -17) (1228993 537 -6) (1345340 342 -47) (1420813 2189 -7) (1559192 2218 -6) (1705053 1871 -6) (1816310 2449 -6)],10527,8576,122.749533582,行赢赢行永行进了我的心里有把跑步当成一种爱好进行识字我讲了一路根本价值呗眼睛一红,40,52
2018-05-13-06-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_03_00\capaec783.pcm,-6,12939,12036,107.502492522,[(401713 3 -49) (440821 561 -6) (552442 32 -43) (583906 601 -8) (670538 613 -9) (787622 345 -6) (907930 687 -10) (1044244 281 -20) (1147553 187 -15) (1219455 742 -7) (1384321 205 -44) (1420858 2183 -7) (1558939 2201 -6) (1703747 1863 -6) (1815882 2435 -6)],10558,8576,123.111007463,行行银行行熊你行进了我的心里有把跑步养成一种爱好进行识字我讲了一路根本价值被严重低估,42,52
2018-05-13-06-04-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_04_00\capaec784.pcm,-5,12400,12036,103.024260552,[(440770 571 -6) (553037 41 -47) (584052 677 -9) (669791 622 -8) (787768 314 -5) (908379 428 -11) (1044390 289 -21) (1147656 200 -16) (1228846 531 -6) (1420527 2189 -6) (1559072 2213 -6) (1703674 1879 -6) (1816024 2446 -6) (2074827 0 -49)],10406,8576,121.338619403,行行赢行熊你行我的心里用娃好不养成一种爱好瓶子是自我挑战纪录片的价值被眼睛一闭,39,52
2018-05-13-06-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_05_00\capaec785.pcm,-6,12928,12036,107.411100033,[(440241 602 -6) (552794 4 -49) (583643 614 -9) (662696 768 -8) (787984 317 -6) (908715 583 -9) (1043763 321 -18) (1070991 152 -48) (1093295 18 -48) (1146766 217 -14) (1223962 631 -6) (1420235 2196 -7) (1558904 2199 -6) (1703689 1882 -6) (1815922 2424 -6)],10608,8576,123.694029851,行行晕行从与行满足进了我的心里有把跑步当成一种爱好细菌是自我挑战纪录片的价值被眼镜给你,43,52
2018-05-13-06-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_06_00\capaec786.pcm,-6,12505,12036,103.896643403,[(440816 552 -6) (552089 30 -44) (584012 677 -10) (664805 738 -8) (787742 324 -6) (872361 0 -49) (907897 453 -9) (940598 1 -45) (1043814 286 -23) (1147765 169 -14) (1228965 529 -6) (1384440 2 -49) (1420600 2203 -7) (1559083 2226 -6) (1703985 1873 -6) (1816004 2442 -6) (2057023 0 -49)],10503,8576,122.469682836,行行赢行熊晕行满足进了我的心里有把跑步当成一种爱好行的是自我挑战与路边的价值被眼睛你,42,52
2018-05-13-06-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_07_00\capaec787.pcm,-6,12286,12036,102.077102027,[(440747 650 -6) (553459 9 -49) (584145 596 -9) (671714 605 -8) (788087 302 -6) (908198 426 -11) (1044439 289 -22) (1148213 174 -16) (1228970 538 -6) (1421895 2169 -7) (1559160 2184 -6) (1703905 1891 -6) (1816000 2453 -6)],10597,8576,123.565764925,行应行行熊晕行进了我的心里有把跑步换成一种爱好继续迷失自我讲的纪录片的价值被眼睛你,41,52
2018-05-13-06-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_08_00\capaec788.pcm,-6,13077,12036,108.649052841,[(439931 615 -6) (552743 11 -46) (583660 663 -9) (669540 635 -7) (778899 496 -6) (908103 539 -11) (1043672 276 -26) (1091918 18 -47) (1147849 169 -16) (1223405 659 -6) (1345369 179 -49) (1393578 0 -49) (1420351 2269 -7) (1558880 2204 -6) (1702760 1905 -6) (1815666 2439 -6)],10501,8576,122.44636194,行赢行从一行慢慢的捅进了我的心里有把跑步当成一种爱好系行使自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_09_00\capaec789.pcm,-5,12619,12036,104.843801928,[(440559 573 -6) (552878 18 -45) (584065 608 -8) (663455 769 -8) (787801 320 -6) (907934 613 -9) (1043984 309 -22) (1147429 191 -14) (1229116 525 -6) (1338790 0 -49) (1384476 1 -48) (1420436 2201 -6) (1559375 2189 -6) (1704392 1865 -6) (1816167 2437 -5)],10376,8576,120.98880597,行人行行熊你行见了我的心里有把跑步养成一种爱好进行的是自我挑战纪录片的价值被你弄的你,42,52
2018-05-13-06-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_10_00\capaec790.pcm,-6,12520,12036,104.021269525,[(440243 577 -6) (553002 1 -48) (583905 600 -8) (663964 745 -7) (757435 6 -47) (787789 335 -6) (908146 516 -10) (1044031 298 -20) (1147302 192 -13) (1228898 530 -6) (1338333 0 -49) (1384117 0 -49) (1420021 2228 -6) (1559089 2226 -6) (1704330 1865 -6) (1816043 2401 -6)],10645,8576,124.125466418,行行晕行熊你行啊我的心里有把跑步当成一种爱好进行的是自我挑战与路边的价值被严重你,40,52
2018-05-13-06-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_11_00\capaec791.pcm,-6,12319,12036,102.351279495,[(440870 611 -7) (553310 13 -45) (584453 597 -10) (671586 593 -9) (787988 327 -6) (908008 410 -9) (1044254 303 -20) (1148557 155 -14) (1229100 550 -6) (1420278 2223 -6) (1559263 2200 -6) (1704006 1886 -6) (1816024 2451 -6)],10639,8576,124.055503731,行人应行永你行怎么进了我的心里又把跑步养成一种爱好停止自我挑战与路边的价值被严重的,41,52
2018-05-13-06-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_12_00\capaec792.pcm,-6,12310,12036,102.276503822,[(426275 4 -49) (440601 664 -7) (554101 70 -42) (582905 501 -6) (665156 744 -7) (786970 322 -6) (908573 404 -11) (1044564 271 -12) (1148066 155 -19) (1227760 436 -6) (1355467 0 -49) (1418778 2223 -6) (1558379 2200 -6) (1702104 1889 -6) (1815184 2427 -6)],10300,8576,120.10261194,行行营行如用行流进了我的心里要跑步王城一种爱好一局是自我挑战纪录片的价值被严重低估,41,52
2018-05-13-06-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_13_00\capaec793.pcm,-5,12990,12036,107.926221336,[(441705 566 -5) (554876 11 -48) (585172 640 -7) (664185 774 -9) (775440 637 -6) (908650 642 -11) (1045033 301 -23) (1071022 17 -47) (1149349 152 -18) (1229493 558 -6) (1422649 2203 -6) (1559906 2174 -6) (1704648 1879 -6) (1817031 2436 -6)],10346,8576,120.638992537,行应行行熊你行进了我的心里要把跑步当成一种爱好自我挑战纪录片的价值被严重低估,38,52
2018-05-13-06-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_14_00\capaec794.pcm,-6,12360,12036,102.691924227,[(222947 0 -49) (441884 557 -6) (554906 0 -49) (584999 586 -7) (671974 597 -8) (788667 356 -6) (908463 532 -10) (1045020 281 -22) (1149206 160 -17) (1229425 556 -6) (1422537 2178 -6) (1559571 2206 -6) (1704129 1898 -7) (1816817 2442 -6) (2070381 11 -46)],10548,8576,122.994402985,行应人行熊行哪个流进了我的心里又划好不帮成一种爱好进行的是自我挑战记录根本价值被严重低估,44,52
2018-05-13-06-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_15_00\capaec795.pcm,-6,12331,12036,102.450980392,[(440994 609 -7) (554724 17 -45) (583136 600 -6) (663225 785 -8) (787213 339 -6) (908703 375 -11) (1044496 270 -13) (1147915 164 -18) (1227898 437 -7) (1421878 2167 -7) (1558321 2198 -6) (1702189 1949 -6) (1815830 2421 -6)],10500,8576,122.434701493,赢行赢行如请行往哪流进了我的心里要跑步当成一种爱好抑郁是自我挑战纪录片的价值被严重低估,43,52
2018-05-13-06-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_16_00\capaec796.pcm,-6,12409,12036,103.099036225,[(163272 6 -48) (441827 568 -6) (555197 1 -48) (584868 541 -6) (666216 739 -7) (788621 327 -6) (910257 499 -9) (1045692 266 -20) (1149399 166 -19) (1229738 550 -6) (1355941 25 -47) (1386474 2 -46) (1422435 2184 -6) (1560098 2187 -6) (1703872 1896 -6) (1816920 2452 -6)],10546,8576,122.97108209,行应赢行熊一行进了我的心里又划好不王城一种爱我要进行的是自我挑战纪录片的价值被严重低估,43,52
2018-05-13-06-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_17_00\capaec797.pcm,-6,12610,12036,104.769026255,[(441484 636 -6) (554523 12 -46) (585082 588 -6) (664887 753 -8) (786313 371 -6) (908531 408 -10) (1045232 284 -20) (1081559 42 -48) (1149162 167 -20) (1229197 554 -6) (1356906 58 -43) (1385977 6 -48) (1423114 2171 -6) (1559720 2222 -6) (1704088 1897 -6) (1816823 2441 -6)],10604,8576,123.64738806,行你人行熊给行ma慢慢的流进了我的心里又划跑路汪成一种爱好是自我挑战第六关的价值被严重低估,45,52
2018-05-13-06-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_18_00\capaec798.pcm,-6,12188,12036,101.262878033,[(441746 562 -6) (554834 6 -48) (585237 593 -7) (675415 535 -7) (788563 335 -6) (909609 379 -10) (1044929 288 -19) (1071046 21 -46) (1148500 169 -20) (1229672 550 -6) (1422367 2200 -6) (1559864 2211 -6) (1703816 1899 -6) (1816698 2437 -6) (2074553 3 -49)],10631,8576,123.962220149,行英赢行熊一行进了我的心里又划好不养成一种爱好是自我挑战与路边的价值被严重低估,39,52
2018-05-13-06-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_19_00\capaec799.pcm,-6,12225,12036,101.570289133,[(440272 548 -6) (554107 13 -47) (582490 607 -7) (672984 573 -9) (786670 321 -6) (907145 371 -9) (1043956 246 -10) (1147659 164 -19) (1227563 587 -6) (1353394 118 -49) (1418875 2211 -6) (1558097 2173 -6) (1701747 1921 -6) (1815001 2372 -6)],10368,8576,120.895522388,行明赢行如请行往日不了我的心里老婆好不长城一种爱邮寄局是自我挑战纪录片的价值被严重低估,43,52
2018-05-13-06-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_20_00\capaec800.pcm,-6,12467,12036,103.580923895,[(440463 558 -6) (554431 9 -49) (582944 604 -7) (664261 761 -7) (787207 325 -6) (873014 8 -46) (908050 398 -11) (1044409 241 -14) (1074622 0 -49) (1085724 15 -47) (1148176 150 -21) (1220998 706 -6) (1385975 1 -49) (1422194 2149 -6) (1558486 2188 -6) (1702151 1918 -6) (1815743 2436 -6)],10400,8576,121.268656716,行人营行熊行瓦楞纸用的我的心里要好好不当成一种爱好邮寄形式自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-21-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_21_00\capaec801.pcm,-6,12177,12036,101.171485543,[(441892 607 -6) (585421 598 -7) (675211 546 -7) (788912 325 -6) (909952 380 -10) (1045150 279 -18) (1149671 164 -19) (1229578 557 -6) (1395303 9 -49) (1422183 2200 -6) (1560219 2191 -6) (1705378 1884 -6) (1817039 2437 -6)],10563,8576,123.169309701,行晕银行行从与行我的心里要把跑步当成一种爱好自己迷失自我讲了一路的价值被严重低估,40,52
2018-05-13-06-22-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_22_00\capaec802.pcm,-6,12132,12036,100.797607178,[(442031 562 -6) (554623 0 -49) (584856 598 -7) (675407 529 -7) (788774 334 -6) (908803 442 -9) (942455 11 -47) (1045189 275 -19) (1149339 151 -17) (1229690 545 -6) (1422387 2189 -6) (1559826 2202 -6) (1704683 1866 -7) (1817393 2428 -6)],10439,8576,121.723414179,行云行行熊与行忙什么了我的心里又划好贡帮成一种爱好我的体型是自我挑战记录根本价值被严重低估,45,52
2018-05-13-06-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_23_00\capaec803.pcm,-5,12449,12036,103.431372549,[(441075 559 -6) (554581 27 -46) (583448 599 -6) (671874 600 -7) (758824 0 -49) (787709 344 -6) (908112 523 -11) (1045034 260 -14) (1093709 0 -49) (1148361 160 -21) (1223037 680 -6) (1422386 2161 -6) (1558981 2205 -5) (1702706 1913 -6) (1815941 2417 -6) (2101233 1 -49)],10357,8576,120.767257463,行行赢行如云行我的心里那玩好不忙成一种爱因为体型一直自我挑战纪录片的价值被严重低估,41,52
2018-05-13-06-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_24_00\capaec804.pcm,-5,12269,12036,101.935859089,[(441266 608 -6) (555112 9 -49) (583667 492 -7) (671868 617 -8) (779478 511 -6) (908333 451 -11) (1045277 268 -13) (1148869 151 -20) (1228751 471 -6) (1343897 8 -47) (1422787 2148 -5) (1558977 2171 -6) (1702944 1907 -6) (1816103 2457 -6)],10239,8576,119.391324627,行行赢行如你行往哪流进了我的心里要跑步当成一种爱好自己迷失自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-25-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_25_00\capaec805.pcm,-6,12334,12036,102.475905616,[(426262 1 -49) (441250 545 -6) (553876 26 -44) (583430 538 -7) (666697 714 -7) (787543 337 -6) (908851 390 -11) (1044358 267 -14) (1073882 3 -49) (1148647 144 -18) (1228218 569 -6) (1343911 16 -48) (1422350 2160 -6) (1558928 2205 -6) (1702658 1920 -6) (1815732 2458 -6) (2053046 41 -47)],10645,8576,124.125466418,行明赢行如菊行往哪进了我的心里那华好不慌成一种爱自己迷失自我挑战纪录片的价值被严重的病,43,52
2018-05-13-06-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_26_00\capaec806.pcm,-5,12374,12036,102.808241941,[(104360 5 -48) (441274 555 -6) (583659 555 -7) (672441 595 -7) (787692 332 -6) (873831 1 -48) (908156 367 -9) (941325 0 -49) (1044992 271 -14) (1148633 163 -21) (1228292 575 -6) (1340022 10 -48) (1352049 47 -47) (1386244 192 -49) (1422119 2166 -6) (1558965 2188 -6) (1702711 1924 -5) (1816077 2428 -6)],10314,8576,120.265858209,行行应行永一行往哪流进了我的心里要把跑步当成一种爱好邮寄形式自我挑战纪录片的价值被严重低估,45,52
2018-05-13-06-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_27_00\capaec807.pcm,-5,12435,12036,103.315054835,[(442085 587 -7) (584793 600 -7) (675289 554 -7) (788889 313 -6) (909801 670 -10) (1045243 262 -19) (1148838 186 -13) (1229405 559 -6) (1421934 2209 -6) (1560122 2205 -6) (1705805 1868 -6) (1817180 2422 -5)],10418,8576,121.478544776,行人赢行熊具体行起床我的心里又划好不养成一种爱好体型意识自我挑战与路边的价值被严重低估,43,52
2018-05-13-06-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_28_00\capaec808.pcm,-5,12243,12036,101.719840479,[(440848 570 -6) (554660 17 -45) (583446 637 -7) (671805 599 -7) (781497 463 -5) (908551 352 -12) (1044679 271 -11) (1148524 147 -19) (1228276 438 -6) (1422245 2190 -6) (1558610 2189 -6) (1702367 1895 -6) (1815602 2475 -6)],10255,8576,119.577891791,行行赢行如一行晕了我的心里要跑步养成一种爱邮寄给迷失自我挑战纪录片的价值被严重低估,41,52
2018-05-13-06-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_29_00\capaec809.pcm,-6,12482,12036,103.705550017,[(441550 561 -6) (554648 10 -47) (584811 647 -7) (666753 717 -7) (788726 313 -6) (909099 488 -9) (1045269 303 -20) (1149296 165 -19) (1229309 536 -6) (1422321 2181 -6) (1559810 2247 -6) (1704211 1883 -7) (1816943 2431 -6)],10427,8576,121.583488806,行你赢行永林行怎么进了我的心里要把跑步当成一种爱好异形一直自我挑战纪录片的价值被你弄一个,44,52
2018-05-13-06-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_30_00\capaec810.pcm,-5,12471,12036,103.614157527,[(296384 0 -49) (441264 558 -6) (553888 33 -44) (584651 597 -7) (672029 593 -7) (778018 0 -48) (787765 351 -6) (908850 375 -9) (996947 4 -47) (1044901 275 -17) (1074204 64 -48) (1089080 76 -47) (1148755 162 -18) (1223538 673 -5) (1423144 2162 -6) (1559283 2190 -6) (1703559 1908 -6) (1816260 2450 -6)],10417,8576,121.466884328,行人赢行熊与行啊么流进了我的心里又划好不汪成一种爱好自己迷失自我挑战纪录片的价值被严重的病,45,52
2018-05-13-06-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_31_00\capaec811.pcm,-6,12155,12036,100.988700565,[(441660 552 -6) (555124 11 -47) (584091 600 -6) (671551 621 -7) (787923 335 -6) (909360 327 -9) (1045240 274 -14) (1149031 160 -21) (1228687 577 -6) (1386584 3 -48) (1423073 2155 -6) (1559431 2188 -6) (1703074 1908 -6) (1816464 2444 -6)],10495,8576,122.376399254,赢人赢行永一行进了我的心里要跑步王城一种爱自我挑战纪录片的价值被严重低估,36,52
2018-05-13-06-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_32_00\capaec812.pcm,-5,12412,12036,103.123961449,[(426178 9 -48) (441848 540 -5) (554761 16 -46) (584058 604 -6) (664697 764 -7) (788157 329 -6) (909234 439 -11) (1044985 238 -16) (1148894 188 -19) (1229041 567 -6) (1344919 22 -46) (1422700 2163 -7) (1559781 2183 -6) (1704123 1897 -6) (1816718 2453 -6)],10300,8576,120.10261194,行明赢行熊行我的心里了还跑步王城一种爱好自我挑战纪录片的价值被严重的病,35,52
2018-05-13-06-33-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_33_00\capaec813.pcm,-6,12561,12036,104.361914257,[(441353 552 -7) (554799 45 -47) (583635 602 -7) (625376 26 -47) (666127 729 -7) (787733 337 -6) (908985 348 -10) (1044657 285 -14) (1148645 158 -21) (1228517 566 -6) (1353043 213 -43) (1422622 2178 -6) (1559173 2181 -6) (1702979 1912 -6) (1816258 2429 -6)],10539,8576,122.889458955,行行晕行熊徐行网怎么进的我的心里让跑步王城一种爱邮寄行李是自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_34_00\capaec814.pcm,-5,12255,12036,101.819541376,[(122041 0 -49) (441378 553 -6) (554306 47 -47) (584146 669 -6) (663262 2 -45) (674246 542 -7) (788103 316 -6) (909284 372 -10) (1044932 277 -15) (1148630 168 -17) (1228924 538 -6) (1352220 80 -47) (1421989 2173 -6) (1559315 2175 -6) (1703062 1909 -5) (1816250 2434 -5)],10328,8576,120.429104478,行你赢行如你行往哪流进了我的心里要跑步当成一种爱好进行的是自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_35_00\capaec815.pcm,-6,12454,12036,103.47291459,[(441017 667 -6) (554460 0 -49) (584018 569 -6) (671448 605 -7) (787747 335 -6) (908885 543 -9) (1044854 302 -17) (1075346 0 -49) (1148509 156 -20) (1228620 566 -6) (1385745 6 -45) (1422282 2167 -6) (1559035 2189 -6) (1703119 1904 -7) (1816164 2445 -6)],10543,8576,122.936100746,行应营行永绝品行我进了我的心里有把跑步养成一种爱我自己迷失自我讲的纪录片的价值被严重低估,44,52
2018-05-13-06-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_36_00\capaec816.pcm,-6,12327,12036,102.41774676,[(441752 707 -6) (555180 16 -46) (584245 596 -6) (672473 604 -7) (787944 322 -6) (908822 477 -10) (1043686 251 -14) (1147562 152 -16) (1227159 453 -6) (1418451 2242 -6) (1557918 2186 -6) (1702343 1867 -6) (1814914 2454 -6) (2071400 0 -49)],10441,8576,121.746735075,行行赢行如请行往哪进了我的心里那玩好不王城一种爱邮寄行李是自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_37_00\capaec817.pcm,-6,12774,12036,106.131605184,[(439944 686 -6) (583428 593 -7) (662836 779 -8) (763050 6 -46) (786545 323 -6) (908226 602 -9) (995583 0 -49) (1043807 270 -18) (1147111 174 -16) (1227814 551 -6) (1339765 14 -44) (1361221 7 -47) (1419249 2214 -6) (1558045 2208 -6) (1702381 1899 -6) (1815036 2448 -6)],10458,8576,121.944962687,行你人行熊一行怎么流进了我的心里又划好不能成一种爱好于是自我挑战纪录片的价值被沿重的病,43,52
2018-05-13-06-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_38_00\capaec818.pcm,-6,12822,12036,106.530408774,[(439854 557 -6) (552852 13 -44) (583104 601 -7) (662322 0 -48) (673234 545 -8) (756377 5 -48) (786721 310 -6) (907315 708 -9) (1043470 275 -20) (1147548 149 -21) (1227166 453 -6) (1337642 446 -44) (1393774 0 -48) (1421172 2171 -6) (1557675 2189 -6) (1701649 1950 -6) (1814607 2450 -6)],10626,8576,123.90391791,行赢应行永一行画的我的心里要把跑步当成一种爱邮寄形式自我挑战纪录片的价值被严重低估,41,52
2018-05-13-06-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_39_00\capaec819.pcm,-6,12734,12036,105.79926886,[(22819 0 -49) (211033 0 -49) (440140 650 -6) (552195 31 -42) (582935 598 -7) (671371 584 -7) (786640 329 -6) (907263 657 -11) (1043713 266 -19) (1080425 199 -43) (1147429 153 -17) (1227663 560 -6) (1421486 2170 -6) (1558111 2199 -6) (1701906 1907 -6) (1815110 2431 -6)],10494,8576,122.364738806,行赢赢行熊一行我的心里要把跑步当成一种爱好媒体停止自我挑战纪录片的价值被严重低估,40,52
2018-05-13-06-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_40_00\capaec820.pcm,-5,12549,12036,104.26221336,[(293973 0 -49) (439885 557 -6) (552677 54 -45) (582840 602 -7) (623775 9 -46) (663134 760 -8) (757578 0 -49) (781369 441 -6) (907939 386 -9) (1043308 277 -15) (1089523 29 -46) (1147465 170 -20) (1227895 551 -6) (1420821 2177 -5) (1558168 2195 -6) (1702346 1900 -6) (1815110 2441 -6)],10440,8576,121.735074627,行行赢行熊极品行怎么进了我的心里又划好不能成一种爱你体型是自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_41_00\capaec821.pcm,-6,12213,12036,101.470588235,[(440377 549 -6) (552865 50 -47) (583351 583 -7) (670447 608 -8) (786994 315 -6) (907828 425 -10) (1043790 293 -19) (1147526 165 -18) (1227763 558 -6) (1420808 2186 -7) (1558405 2160 -6) (1702399 1881 -6) (1815140 2440 -6)],10471,8576,122.096548507,行明赢行如一行怎么流进了我的心里有把跑步当成一种爱好一停止自我挑战纪录片的价值被严重低估,44,52
2018-05-13-06-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_06_42_00\capaec822.pcm,-5,12509,12036,103.929877036,[(440187 580 -6) (552668 21 -45) (582876 592 -6) (670384 607 -8) (786877 329 -6) (906937 580 -9) (984859 13 -44) (1043669 288 -18) (1088767 13 -46) (1147391 155 -18) (1227561 557 -7) (1340877 0 -48) (1354325 0 -49) (1420650 2177 -6) (1558072 2265 -6) (1702498 1896 -5) (1814996 2436 -6)],10425,8576,121.56016791,行赢赢行永群行怎么进了我的心里要把跑步当成一种爱好系行使自我挑战纪录片的价值被严重低估,43,52
